title,paiming,uri,lat,lng,recommend_price,hotel_address,hotel_star,hotel_city,hotel_section,price_range,avg_rating,comment_count,offical_img_uri,facility,room,agoda_price
日月湖畔休閒渡假旅館,南投排名第 325 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808635-d2247099-Reviews-Ri_Yue_Hu_Pan-Yuchi_Nantou.html,23.847150802612305,120.93206024169922,"NT$1,472",魚池鄉(日月潭)伊達邵義勇街80號,3.0,南投,魚池,-NT$1,4.0,1,https://media-cdn.tripadvisor.com/media/daodao/photo-s/04/aa/2a/24/caption.jpg,,,
悅景商務旅館,南投排名第 326 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806757-d3191259-Reviews-Yue_Jing_Commercial_Hotel-Nantou_City_Nantou.html,23.96293067932129,120.97010040283203,"NT$1,517",中正路296號,3.0,南投,南投市,-NT$1,3.0,1,https://static.tacdn.com/img2/branding/rebrand/TA_brand_logo.png,"空調設施, 冰箱","無線網路, 公用無線網路, 網際網路",
華秝茶油渡假山莊,南投排名第 327 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806800-d10719652-Reviews-Hua_Li_Hotel-Puli_Nantou.html,23.977760314941406,120.95677185058594,"NT$1,732",大同街52號,2.5,南投,埔里,"NT$1,980 - NT$3,331",3.0,1,https://media-cdn.tripadvisor.com/media/photo-s/14/6a/b3/a5/dsc-6777-largejpg.jpg,,,
知達工藝會館,南投排名第 328 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806757-d4008004-Reviews-Caotun_Zhida_Craft_Service_Guest_House-Nantou_City_Nantou.html,23.940439224243164,120.6971435546875,"NT$1,851",草屯鎮中正路574號,3.0,南投,南投市,"NT$2,042 - NT$4,996",4.5,3,https://media-cdn.tripadvisor.com/media/photo-s/08/64/c0/c3/caption.jpg,"禁菸客房, 套房, 空調設施","免費停車, 免費網際網路, 無線網路, 免費早餐, 餐廳, 禮賓服務, 禁菸飯店, 自助式洗衣, 公用無線網路, 網際網路","NT$1,851"
碧水山居民宿 ,南投排名第 329 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808635-d2247104-Reviews-Crystal_Jade_Chalet-Yuchi_Nantou.html,23.864990234375,120.90345764160156,"NT$1,745",魚池鄉中山路455-6號 ,3.5,南投,魚池,"NT$2,011 - NT$3,959",4.0,4,https://media-cdn.tripadvisor.com/media/photo-s/02/37/d4/9f/lakeview-from-the-balcony.jpg,,,
桃花源民宿 ,南投排名第 330 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806711-d2247022-Reviews-Peach_Villa-Lugu_Nantou.html,23.719249725341797,120.76953125,"NT$1,829",鹿谷鄉愛鄉路99-5號 ,3.0,南投,鹿谷,"NT$2,105 - NT$4,619",4.0,2,https://media-cdn.tripadvisor.com/media/photo-s/0b/b0/99/98/peach-villa.jpg,,,"NT$1,829"
清境儷景花園山莊,南投排名第 331 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806822-d2354218-Reviews-Liching_Garden_Villa-Ren_ai_Township_Nantou.html,24.0628604888916,121.16718292236328,"NT$1,828",仁愛鄉大同村仁和路207號,3.0,南投,仁愛鄉,"NT$2,168 - NT$4,367",3.0,20,https://media-cdn.tripadvisor.com/media/photo-s/09/32/5c/79/caption.jpg,"禁菸客房, 套房, 家庭房, 空調設施, 客房服務","免費停車, 免費高速上網 (WiFi), 免費網際網路, 無線網路, 免費早餐, 餐廳, Spa, 禁菸飯店, 公用無線網路, 網際網路","NT$1,828"
淳境景觀休閒山莊,南投排名第 332 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806822-d1788093-Reviews-Chunjing_Hill_View_Villa-Ren_ai_Township_Nantou.html,24.068275451660156,121.16728973388672,"NT$2,901",仁愛鄉仁和路221-2號,3.5,南投,仁愛鄉,"NT$2,828 - NT$4,619",2.5,29,https://media-cdn.tripadvisor.com/media/photo-s/04/46/7f/5a/heated-swimming-pool.jpg,家庭房,"免費高速上網 (WiFi), 免費網際網路, 游泳池, 有健身房的健身中心, 浴缸, 兒童活動 (適合兒童/家庭), 乾洗服務, 洗衣服務, 無線網路, 公用無線網路, 網際網路",
福美大飯店,南投排名第 333 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13792753-d3802405-Reviews-Hotel_Formosa-Caotun_Nantou.html,23.978017807006836,120.68516540527344,"NT$1,914",碧山路78號,3.5,南投,草屯,"NT$2,262 - NT$4,399",3.5,15,https://media-cdn.tripadvisor.com/media/photo-s/0d/4e/da/bf/caption.jpg,"禁菸客房, 套房, 家庭房, 空調設施, 冰箱","免費停車, 免費高速上網 (WiFi), 免費網際網路, 無線網路, 網際網路, 提供早餐, 禮賓服務, 禁菸飯店",
七天四季,南投排名第 334 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806711-d2246996-Reviews-7Days_4Seasons_Cafe_B_B-Lugu_Nantou.html,23.67782974243164,120.79367065429688,"NT$2,348",鹿谷鄉興產路6-5號 ,3.5,南投,鹿谷,"NT$2,702 - NT$5,813",4.0,4,https://media-cdn.tripadvisor.com/media/photo-s/17/4f/6e/66/room-jul1.jpg,"禁菸客房, 套房, 家庭房, 空調設施","免費高速上網 (WiFi), 免費網際網路, 無線網路, 酒吧/酒廊, 餐廳, 提供早餐, 會議室, 禁菸飯店, 公用無線網路, 網際網路",
溪頭盛軒森林會館,南投排名第 335 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806711-d12257359-Reviews-Sheng_Shine_Forest_Resort-Lugu_Nantou.html,23.677560806274414,120.7938232421875,"NT$2,077",鹿谷鄉興產路22-12號,3.5,南投,鹿谷,"NT$1,980 - NT$6,818",2.5,5,https://media-cdn.tripadvisor.com/media/photo-s/13/4b/77/ad/caption.jpg,,,
境廬森林渡假山莊,南投排名第 336 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806711-d12666882-Reviews-Gem_Lu_Forest_Resort_House-Lugu_Nantou.html,23.675628662109375,120.79340362548828,"NT$2,165",鹿谷鄉興產路3-2號,3.0,南投,鹿谷,"NT$2,514 - NT$6,410",,,,"禁菸客房, 套房, 家庭房","免費停車, 免費高速上網 (WiFi), 免費網際網路, 無線網路, 免費早餐, 餐廳, 會議室, 禁菸飯店, 網際網路",
清境依默 ,南投排名第 337 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806822-d2247241-Reviews-E_Moh_B_B-Ren_ai_Township_Nantou.html,24.037744522094727,121.15319061279297,"NT$2,103",仁愛鄉榮光巷35-2號 ,3.0,南投,仁愛鄉,"NT$2,419 - NT$5,247",2.5,2,https://media-cdn.tripadvisor.com/media/photo-s/03/17/b4/bd/emoh.jpg,,"免費高速上網 (WiFi), 免費網際網路, 無線網路, 網際網路, 餐廳, 保姆服務, 兒童活動 (適合兒童/家庭), 提供上網服務的商務中心",
尚緹會館,南投排名第 338 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806711-d7270419-Reviews-Shang_Ti_Sitou_B_B-Lugu_Nantou.html,23.67514991760254,120.79015350341797,"NT$2,646",鹿谷鄉溪頭興產路10-2號,3.0,南投,鹿谷,"NT$2,388 - NT$3,802",4.0,1,https://media-cdn.tripadvisor.com/media/partner/bookingcom/photo-s/16/cc/63/f3/1698415.jpg,,,
溪頭聖馬洛民宿,南投排名第 339 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806711-d13090136-Reviews-Saint_Malo_Homestay-Lugu_Nantou.html,23.67868995666504,120.79348754882812,"NT$2,609",鹿谷鄉內湖村興產路22-38號,3.5,南投,鹿谷,"NT$2,011 - NT$4,525",,,,,,
嵐庭雅築民宿 ,南投排名第 340 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806822-d2247180-Reviews-Lantingyazhu-Ren_ai_Township_Nantou.html,24.066049575805664,121.16796875,"NT$1,429",仁愛鄉仁和路206-3號 ,3.0,南投,仁愛鄉,-NT$1,,,,,,
辣妹子多肉咖啡民宿,南投排名第 341 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806822-d15243524-Reviews-Palumoanshe_Homestay-Ren_ai_Township_Nantou.html,24.0273494720459,121.15846252441406,"NT$2,667",虎門巷61-3號,3.0,南投,仁愛鄉,"NT$2,796 - NT$3,236",,,,,,
星月谷景觀民宿,南投排名第 342 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806711-d7270410-Reviews-Star_Moon_Valley_B_B-Lugu_Nantou.html,23.746009826660156,120.76390838623047,"NT$2,861",凍頂巷7-28號 彰雅村,3.0,南投,鹿谷,"NT$2,796 - NT$4,964",5.0,5,https://media-cdn.tripadvisor.com/media/photo-s/12/86/22/bf/caption.jpg,"套房, 家庭房, 空調設施, 小廚房, 冰箱","免費停車, 免費高速上網 (WiFi), 免費網際網路, 無線網路, 公用無線網路, 免費早餐, 提供早餐, 巴士接駁服務, 網際網路",
清境佛羅倫斯渡假山莊(義式鄉村城堡),南投排名第 343 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806822-d1788096-Reviews-Florence_Resort_Villa-Ren_ai_Township_Nantou.html,24.038522720336914,121.153076171875,"NT$2,338",仁愛鄉清境農場榮光巷8-3號,4.0,南投,仁愛鄉,"NT$2,577 - NT$5,122",3.5,35,https://media-cdn.tripadvisor.com/media/photo-s/10/d8/4f/c7/caption.jpg,"禁菸客房, 空調設施, 冰箱","無線網路, 網際網路, 餐廳, 禁菸飯店",
日月潭快樂腳休閒度假木屋 ,南投排名第 344 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808635-d2247076-Reviews-Happy_Feet_B_B-Yuchi_Nantou.html,23.921886444091797,120.91964721679688,"NT$1,905",魚池鄉大雁巷33-1號 ,3.0,南投,魚池,"NT$2,199 - NT$4,807",5.0,1,https://media-cdn.tripadvisor.com/media/photo-s/03/50/40/1a/caption.jpg,免費停車,,"NT$2,165"
北港溪沙八渡假村,南投排名第 345 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806614-d2247136-Reviews-Pei_Kong_Creek_Resort_And_Spa-Guoxing_Nantou.html,24.063199996948242,120.93595123291016,"NT$1,905",國姓鄉北港村北原路34-5號,,南投,國姓,"NT$2,262 - NT$4,085",2.5,14,https://media-cdn.tripadvisor.com/media/photo-s/06/1f/53/cf/view-of-swimming-pool.jpg,"套房, 客房服務","免費停車, 免費高速上網 (WiFi), 免費網際網路, 游泳池, 免費早餐, 酒吧/酒廊, 兒童活動 (適合兒童/家庭), Spa, 無線網路, 網際網路, 餐廳",
松風休閒農莊 ,南投排名第 346 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806800-d2246938-Reviews-Songfun_Homestay-Puli_Nantou.html,23.980039596557617,120.95890808105469,"NT$1,905",埔里鎮籃城路6-3號 ,3.5,南投,埔里,-NT$1,,,,,,
禾必宓山,南投排名第 347 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806800-d15046177-Reviews-Secret-Puli_Nantou.html,24.021692276000977,120.92526245117188,"NT$2,522",西安路三段167巷39之1號,3.5,南投,埔里,"NT$2,891 - NT$5,781",,,,"套房, 小廚房","免費停車, 免費高速上網 (WiFi), 免費網際網路, 無線網路, 網際網路, 免費早餐, 兒童活動 (適合兒童/家庭), 允許攜帶寵物 (可帶狗/寵物)",
正巧書院,南投排名第 348 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13792753-d15216430-Reviews-Doho_Confucius_Hotel-Caotun_Nantou.html,23.998310089111328,120.66458129882812,"NT$2,811",墩煌路三段168號,3.5,南投,草屯,"NT$2,954 - NT$5,279",,,,,,
Lin Home,南投排名第 349 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806711-d15844987-Reviews-Lin_Home-Lugu_Nantou.html,23.724695205688477,120.75627136230469,"NT$2,783","No. 8-5, Tiantou Lane, Jhulin Village,",3.5,南投,鹿谷,"NT$3,205 - NT$4,242",,,,,,
喔!我知道了,南投排名第 350 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806800-d15220834-Reviews-Oh_I_know_the_B_B-Puli_Nantou.html,23.98008918762207,120.94695281982422,"NT$2,668",房里路46號,3.0,南投,埔里,"NT$2,451 - NT$4,336",,,,,,
集集-嘟嘟鳥民宿,南投排名第 351 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806650-d15197246-Reviews-DooDoo_B_B-Jiji_Nantou.html,23.826919555664062,120.7786636352539,"NT$2,087",民生路327號,3.0,南投,集集,"NT$2,388 - NT$3,519",,,,,,
麗池藍天民宿,南投排名第 352 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808635-d6217618-Reviews-Sky_Blue_B_B-Yuchi_Nantou.html,23.895389556884766,120.93769073486328,"NT$2,007",魚池鄉秀水巷25-20號,3.5,南投,魚池,"NT$2,325 - NT$3,205",,,,,,
匠 • 藝宿,南投排名第 353 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g304160-d13802860-Reviews-Takumi_Inn-Nantou.html,23.983123779296875,120.96966552734375,"NT$2,286",埔里鎮西安路一段537巷48號,3.0,南投,南投的客棧和民宿,"NT$2,137 - NT$3,425",,,,,,
荳田町民宿,南投排名第 354 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806711-d13980033-Reviews-Dou_Tianting_Bed_Breakfast-Lugu_Nantou.html,23.74268913269043,120.75740051269531,"NT$2,424",中正路一段124巷8號,3.5,南投,鹿谷,"NT$2,796 - NT$4,996",,,,,,
溪頭半日閒民宿,南投排名第 355 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806711-d15349111-Reviews-Sitou_ARCADIA_Homestay-Lugu_Nantou.html,23.71112060546875,120.77277374267578,"NT$2,303",愛鄉路97之53號,3.5,南投,鹿谷,"NT$2,639 - NT$6,473",,,,,,
日月潭龍興商店民宿,南投排名第 356 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808635-d13199574-Reviews-Sun_Moon_Lake_Long_Xing_Homestay-Yuchi_Nantou.html,23.865440368652344,120.91200256347656,"NT$2,771",魚池鄉水社村名勝街32號,2.0,南投,魚池,"NT$2,796 - NT$3,613",,,,,,
眉溪曉莊,南投排名第 357 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806800-d2246879-Reviews-Sunrise_Villa-Puli_Nantou.html,23.984909057617188,120.98946380615234,"NT$2,435",埔里鎮守城路2-5號,3.5,南投,埔里,"NT$2,262 - NT$3,990",,,,"家庭房, 空調設施, 冰箱","免費高速上網 (WiFi), 免費網際網路, 無線網路, 公用無線網路, 網際網路, 餐廳",
霧境民宿,南投排名第 358 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808894-d12357579-Reviews-Wonderland-Zhushan_Nantou.html,23.711502075195312,120.71646881103516,"NT$2,771",大鞍里中坑路309號 竹山镇,2.5,南投,竹山,"NT$3,205 - NT$4,839",,,,套房,"免費停車, 免費高速上網 (WiFi), 免費網際網路, 無線網路, 公用無線網路, 網際網路, 免費早餐",
日月潭明湖采堤渡假館,南投排名第 359 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806757-d2578679-Reviews-Minghu_Caiti_Resort-Nantou_City_Nantou.html,23.909189224243164,120.68329620361328,"NT$2,042",魚池鄉水社村名勝街15-1號,,南投,南投市,"NT$2,357 - NT$8,515",2.5,7,https://media-cdn.tripadvisor.com/media/photo-s/02/5f/42/ee/getlstd-property-photo.jpg,套房,"免費停車, 免費高速上網 (WiFi), 免費網際網路, 無線網路, 公用無線網路, 網際網路, 免費早餐, 餐廳","NT$2,042"
星光流域景觀民宿,南投排名第 360 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806822-d601325-Reviews-Starhome_Cottage-Ren_ai_Township_Nantou.html,24.075300216674805,121.1715087890625,"NT$2,908",仁愛鄉大同村博望巷30-1號,3.0,南投,仁愛鄉,"NT$2,828 - NT$6,850",3.5,10,https://media-cdn.tripadvisor.com/media/photo-s/04/73/b7/36/caption.jpg,"禁菸客房, 套房, 家庭房","免費停車, 免費高速上網 (WiFi), 免費網際網路, 無線網路, 免費早餐, 餐廳, 兒童活動 (適合兒童/家庭), 禁菸飯店, 網際網路","NT$2,908"
日月潭伊達邵渡假旅店,南投排名第 361 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808635-d2247091-Reviews-Itathao_Hotel-Yuchi_Nantou.html,23.84796905517578,120.93257904052734,"NT$1,021",魚池鄉中正路270號,3.0,南投,魚池,"NT$1,351 - NT$3,771",3.0,30,https://media-cdn.tripadvisor.com/media/photo-s/02/f0/ca/26/itathao-vacation-hotel.jpg,"禁菸客房, 家庭房, 空調設施, 小廚房","免費高速上網 (WiFi), 免費網際網路, 無線網路, 餐廳, 機場接送, 巴士接駁服務, 提供上網服務的商務中心, 禁菸飯店, 公用無線網路, 網際網路",
水沙蓮觀光飯店,南投排名第 362 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806757-d1628312-Reviews-El_Dorado_Hotel-Nantou_City_Nantou.html,23.91033935546875,120.68682861328125,"NT$1,662",魚池鄉水社村名勝街5號,3.5,南投,南投市,"NT$2,011 - NT$3,865",2.5,28,https://media-cdn.tripadvisor.com/media/photo-s/01/64/96/e4/lake-view-room.jpg,,餐廳,
清境以馬內利休閒景觀渡假村 ,南投排名第 363 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806822-d2247215-Reviews-Emmanuel_Farm_House-Ren_ai_Township_Nantou.html,24.03717041015625,121.14630889892578,"NT$1,118",仁愛鄉信義巷37號 ,3.0,南投,仁愛鄉,"NT$1,508 - NT$4,525",2.5,10,https://media-cdn.tripadvisor.com/media/photo-s/0b/ec/f8/60/getlstd-property-photo.jpg,"禁菸客房, 家庭房, 空調設施, 冰箱","免費停車, 免費高速上網 (WiFi), 免費網際網路, 免費早餐, 餐廳, 兒童活動 (適合兒童/家庭), 禮賓服務, 禁菸飯店, 無線網路, 公用無線網路, 網際網路",
埔里民宿．窩,南投排名第 364 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806800-d7688172-Reviews-WO_House-Puli_Nantou.html,23.970354080200195,120.95540618896484,"NT$1,219",埔里鎮信義路1075號,3.0,南投,埔里,"NT$1,414 - NT$3,142",4.0,5,https://media-cdn.tripadvisor.com/media/photo-s/0f/63/6a/d6/caption.jpg,"禁菸客房, 套房, 家庭房","免費停車, 免費高速上網 (WiFi), 免費網際網路, 無線網路, 公用無線網路, 網際網路, 免費早餐, 禁菸飯店",
800嵐。竹山民宿,南投排名第 365 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13808894-d14182768-Reviews-Babailan-Zhushan_Nantou.html,23.759489059448242,120.7004165649414,"NT$1,108",鹿山路800號,3.0,南投,竹山,"NT$1,288 - NT$3,205",,,,,,
晨光鹿嘻,南投排名第 366 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806711-d13430201-Reviews-Sunny_Lucy-Lugu_Nantou.html,23.71112060546875,120.77277374267578,"NT$2,522",愛鄉路97-55號,3.5,南投,鹿谷,"NT$2,891 - NT$7,792",,,,,"免費停車, 免費高速上網 (WiFi), 免費網際網路, 無線網路, 網際網路, 免費早餐",
和雅渡假村,南投排名第 367 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806711-d2247038-Reviews-HE_YA_Leisure_Land_B_B-Lugu_Nantou.html,23.71091079711914,120.77606201171875,"NT$1,239",鹿谷鄉愛鄉路66-15號,3.0,南投,鹿谷,"NT$1,508 - NT$2,985",,,,,,
集集金格民宿,南投排名第 368 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806650-d6561217-Reviews-Jinge_Guest_House-Jiji_Nantou.html,23.82663917541504,120.79232788085938,"NT$1,342",八張里民權路262號,3.0,南投,集集,"NT$1,414 - NT$3,739",,,,"禁菸客房, 套房, 家庭房, 客房服務","免費停車, 免費高速上網 (WiFi), 免費網際網路, 免費早餐, 兒童活動 (適合兒童/家庭), 禮賓服務, 禁菸飯店, 洗衣服務, 無線網路, 網際網路, 餐廳","NT$1,342"
皇家商務旅館,南投排名第 369 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806757-d15129636-Reviews-Royal_Business_Hotel-Nantou_City_Nantou.html,23.91554069519043,120.68360137939453,"NT$1,195",復興路527號,3.5,南投,南投市,"NT$1,288 - NT$1,885",,,,,,
波波米繪本民宿,南投排名第 370 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806757-d12940558-Reviews-Bo_Bo_Mi_B_B-Nantou_City_Nantou.html,23.947879791259766,120.69032287597656,"NT$2,494",埔里鎮中正路631巷12號,3.5,南投,南投市,"NT$2,859 - NT$4,022",5.0,3,https://media-cdn.tripadvisor.com/media/photo-s/14/2c/dc/3c/photo2jpg.jpg,,,
天水蓮大飯店,南投排名第 371 的超值住宿地點，共 995 家,https://www.tripadvisor.com.tw/Hotel_Review-g13806800-d589222-Reviews-Lakeside_Resort_Hotel-Puli_Nantou.html,23.962934494018555,120.99710083007812,"NT$2,554",鯉魚2巷20號,3.0,南投,埔里,"NT$2,262 - NT$3,896",3.0,13,https://media-cdn.tripadvisor.com/media/daodao/photo-s/01/e1/e4/0d/caption.jpg,"空調設施, 冰箱","免費高速上網 (WiFi), 免費網際網路, 無線網路, 游泳池, 有健身房的健身中心, 餐廳, 會議室, Spa, 網際網路",
