hotel_name,comment_title,comment_date,date_of_stay,userName,user_profile,rating,recommend_count,country,userId
Folio Hotel 臺北大安,酒店之中的瑰寶,2019年4月,,Calliopehk,https://www.tripadvisor.com.tw/Profile/Calliopehk,4.0,70,Singspore,
Folio Hotel 臺北大安,地理位置優越的精品酒店，周圍有很多溫暖舒適的咖啡廳,2019年3月,,Mumbailing,https://www.tripadvisor.com.tw/Profile/Mumbailing,4.0,71,新加坡新加坡,
Folio Hotel 臺北大安,獲獎無數的老屋改造空間,2019年2月,住宿日期： 2018年7月,cytsao,https://www.tripadvisor.com.tw/Profile/cytsao,5.0,12,台灣台北市,
Folio Hotel 臺北大安,"舒適, 方便, 服務有禮",2019年2月,住宿日期： 2019年2月,talktoken,https://www.tripadvisor.com.tw/Profile/talktoken,5.0,4,香港,
Folio Hotel 臺北大安,交通便利，服務親切的飯店,2019年1月,住宿日期： 2019年1月,Jerry89118911,https://www.tripadvisor.com.tw/Profile/Jerry8911,5.0,,英國愛丁堡,
Folio Hotel 臺北大安,漂亮的精品酒店,2018年12月,,Chris,https://www.tripadvisor.com.tw/Profile/chrisho1718,4.0,,新加坡,
Folio Hotel 臺北大安,我想推薦給外國人的設計旅店,2018年11月,住宿日期： 2018年4月,"夏金剛 Shia,King-Kong",https://www.tripadvisor.com.tw/Profile/shiakingkong,4.0,43,台灣台北,
Folio Hotel 臺北大安,環境舒適,2018年11月,住宿日期： 2018年11月,C3217,https://www.tripadvisor.com.tw/Profile/C3217,4.0,3,台灣桃園,
Folio Hotel 臺北大安,面積5坪的富寓客房，客房裝飾簡單，舒適和乾淨，景觀是巷子內的樓房和餐廳,2018年10月,住宿日期： 2018年10月,KumonMa,https://www.tripadvisor.com.tw/Profile/KumonMa,3.0,369,香港,
Folio Hotel 臺北大安,地點非常方便,2018年10月,住宿日期： 2018年10月,Cynthiamoonie,https://www.tripadvisor.com.tw/Profile/cynthiamoonie,5.0,20,香港,
Folio Hotel 臺北大安,靠近捷運，樂於助人、友善的員工,2018年9月,,princessdyll,https://www.tripadvisor.com.tw/Profile/princessdyll,5.0,13,馬來西亞,
Folio Hotel 臺北大安,地理位置很棒，很乾凈，很舒服,2018年8月,,Bearbear S,https://www.tripadvisor.com.tw/Profile/bearbears,5.0,13,香港,
Folio Hotel 臺北大安,絕對會再訪的旅店,2018年7月,住宿日期： 2017年8月,詩詠 洪,https://www.tripadvisor.com.tw/Profile/Trail791717,5.0,2,,
Folio Hotel 臺北大安,舒適的設計,2018年7月,,MCsk116,https://www.tripadvisor.com.tw/Profile/MCsk116,4.0,4,馬來西亞吉隆坡,
Folio Hotel 臺北大安,設計、服務和位置都是一流的,2018年6月,,Kang Yang L,https://www.tripadvisor.com.tw/Profile/kangyanglim,5.0,15,上海地區上海,
Folio Hotel 臺北大安,20160605 出差,2018年6月,住宿日期： 2018年6月,sky CHEN,https://www.tripadvisor.com.tw/Profile/skymeipei,4.0,12,台灣台中,
Folio Hotel 臺北大安,舊宅改造的精品旅店,2018年4月,住宿日期： 2018年4月,kaseyluvu,https://www.tripadvisor.com.tw/Profile/kaseyluvu,5.0,4,香港,
Folio Hotel 臺北大安,很棒的地方,2018年4月,,BVAN95,https://www.tripadvisor.com.tw/Profile/BVAN95,5.0,4,加州沙加緬度,
Folio Hotel 臺北大安,性價比高,2018年4月,住宿日期： 2018年2月,Elliot0630,https://www.tripadvisor.com.tw/Profile/Elliot0630,4.0,32,台灣台北,
Folio Hotel 臺北大安,很不錯的地理位置，性價比高,2018年3月,,Mimi L,https://www.tripadvisor.com.tw/Profile/MiaaTay,4.0,24,,
Folio Hotel 臺北大安,大安捷運站後位置方便,2018年3月,住宿日期： 2018年3月,愛吃愛旅行,https://www.tripadvisor.com.tw/Profile/Maggiekkkkk,5.0,15,台灣台北,
Folio Hotel 臺北大安,時尚美麗的飯店，交通方便，附近很多文青咖啡店,2018年1月,住宿日期： 2018年1月,Ivy I,https://www.tripadvisor.com.tw/Profile/IvyI81,4.0,4,,
Folio Hotel 臺北大安,酒店前台服務人員很熱心,2018年1月,住宿日期： 2018年1月,Leslie H,https://www.tripadvisor.com.tw/Profile/leslieh608,5.0,,台灣台北,
Folio Hotel 臺北大安,地理位置不錯的旅館,2018年1月,住宿日期： 2018年1月,nayos413,https://www.tripadvisor.com.tw/Profile/nayos413,4.0,2,阿拉伯聯合大公國杜拜,
Folio Hotel 臺北大安,"空有優越地點,空間設計和管理都一團糟",2017年12月,住宿日期： 2017年12月,Wallace C,https://www.tripadvisor.com.tw/Profile/859wallacec,2.0,2,,
Folio Hotel 臺北大安,躲在老舊巷弄裡的世外桃源,2017年12月,住宿日期： 2017年12月,Alan Huang,https://www.tripadvisor.com.tw/Profile/givememusic,5.0,3,台灣台北,
Folio Hotel 臺北大安,有質感的小旅館,2017年12月,住宿日期： 2017年4月,宗沛顧,https://www.tripadvisor.com.tw/Profile/FrequentFlier809631,5.0,6,Taipei,
Folio Hotel 臺北大安,很不錯的酒店,2017年12月,住宿日期： 2017年12月,黃茱莉,https://www.tripadvisor.com.tw/Profile/B7262AJjuliec,5.0,,香港,
Folio Hotel 臺北大安,近大安站，房間舒適，服務很捧的一家酒店,2017年11月,住宿日期： 2017年11月,cipa1204,https://www.tripadvisor.com.tw/Profile/cipa1204,4.0,11,Macau,
Folio Hotel 臺北大安,可以更好,2017年11月,住宿日期： 2017年11月,強強 郭,https://www.tripadvisor.com.tw/Profile/Voyage732160,3.0,1,,
Folio Hotel 臺北大安,"很新的商旅, 離大安捷運站非常近",2017年10月,住宿日期： 2017年5月,Madam Zoro,https://www.tripadvisor.com.tw/Profile/MadamZoro,4.0,28,台灣台北,
Folio Hotel 臺北大安,活化旅館,2017年10月,住宿日期： 2017年2月,NgBNg,https://www.tripadvisor.com.tw/Profile/NgBNg,4.0,17,香港,
Folio Hotel 臺北大安,安靜而舒適酒店，好捧！！,2017年9月,住宿日期： 2017年5月,More_Tou,https://www.tripadvisor.com.tw/Profile/More_Tou,5.0,5,,
Folio Hotel 臺北大安,舒適，清爽，物有所值,2017年8月,,Eyetimestwo,https://www.tripadvisor.com.tw/Profile/eyefromig_,4.0,54,Macao,
Folio Hotel 臺北大安,幽靜,2017年8月,住宿日期： 2017年5月,Doralian,https://www.tripadvisor.com.tw/Profile/Doralian,5.0,250,台灣台北,
Folio Hotel 臺北大安,台北老房子的魅力,2017年8月,,TripAdvisor 會員,https://www.tripadvisor.com.tw,5.0,,,
Folio Hotel 臺北大安,舒適的酒店,2017年7月,住宿日期： 2017年2月,Tomas L,https://www.tripadvisor.com.tw/Profile/TomasL291,4.0,,,
Folio Hotel 臺北大安,別緻的酒店，很好的位置和美味的早餐,2017年7月,,Helena L,https://www.tripadvisor.com.tw/Profile/396helenal,5.0,48,,
Folio Hotel 臺北大安,享受一個人的好時光，交通便利、鄰近美食多,2017年7月,住宿日期： 2017年3月,平寧,https://www.tripadvisor.com.tw/Profile/Sightsee809797,5.0,15,台灣花蓮,
Folio Hotel 臺北大安,遊台灣的第30間酒店：台北 2017。06 》富藝旅台北大安 ;,2017年6月,住宿日期： 2017年6月,ioxlee,https://www.tripadvisor.com.tw/Profile/ioxlee,4.0,28,香港,
Folio Hotel 臺北大安,飯店設計與空間感很不錯，但房內空調系統有待改善,2017年6月,住宿日期： 2017年6月,Echen,https://www.tripadvisor.com.tw/Profile/echen4,4.0,1,,
Folio Hotel 臺北大安,交通便利，小而精緻型酒店,2017年6月,,1297117917,https://www.tripadvisor.com.tw/Profile/1297117917,5.0,,,
Folio Hotel 臺北大安,簇新的文青旅館,2017年6月,住宿日期： 2017年4月,lickman99,https://www.tripadvisor.com.tw/Profile/lickman99,5.0,11,HK,
Folio Hotel 臺北大安,非常乾淨，但是有一些地方可以改進,2017年6月,住宿日期： 2017年6月,Yo-Wei,https://www.tripadvisor.com.tw/Profile/yoweit,4.0,,,
Folio Hotel 臺北大安,在Port 23的特別午餐,2017年6月,,LHM105,https://www.tripadvisor.com.tw/Profile/LHM105,4.0,23,台灣台北,
Folio Hotel 臺北大安,舒適寬敞,2017年6月,住宿日期： 2017年6月,Grace Y,https://www.tripadvisor.com.tw/Profile/GraceY668,5.0,4,台灣新竹,
Folio Hotel 臺北大安,富有文藝氣息的旅店,2017年5月,住宿日期： 2017年5月,CrystalKL06,https://www.tripadvisor.com.tw/Profile/CrystalKL06,5.0,4,,
Folio Hotel 臺北大安,設計酒店 乾淨舒適 推介!,2017年5月,住宿日期： 2017年5月,hiuyulam,https://www.tripadvisor.com.tw/Profile/hiuyulam,5.0,1,香港,
Folio Hotel 臺北大安,義法料理Port23_ 極推!,2017年5月,住宿日期： 2017年5月,hastin2014,https://www.tripadvisor.com.tw/Profile/hastin2014,5.0,32,台灣,
Folio Hotel 臺北大安,優雅的設計，氣質的氛圍,2017年5月,住宿日期： 2016年12月,factoryxii,https://www.tripadvisor.com.tw/Profile/factoryxii,5.0,19,台灣台北,
Folio Hotel 臺北大安,貼心的服務！,2017年4月,住宿日期： 2017年4月,Yum D,https://www.tripadvisor.com.tw/Profile/yumd,5.0,,香港,
Folio Hotel 臺北大安,房務員非常親切,2017年4月,住宿日期： 2017年3月,Hcy,https://www.tripadvisor.com.tw/Profile/Excursion804246,3.0,1,,
Folio Hotel 臺北大安,Port23餐廳,2017年4月,住宿日期： 2017年4月,MacallenL,https://www.tripadvisor.com.tw/Profile/MacallenL,4.0,29,亞洲,
Folio Hotel 臺北大安,飯店人員很親切!!反應快!!,2017年4月,住宿日期： 2017年4月,Hsinwww,https://www.tripadvisor.com.tw/Profile/Hsinwww,4.0,4,台灣台北,
Folio Hotel 臺北大安,期間限定的旅店一定要造訪,2017年3月,住宿日期： 2017年3月,只想分享,https://www.tripadvisor.com.tw/Profile/atTaiwan,5.0,66,台灣台北,
Folio Hotel 臺北大安,服務親切但不會再回訪,2017年3月,住宿日期： 2017年3月,meat8237,https://www.tripadvisor.com.tw/Profile/meat8237,4.0,,Taipei,
Folio Hotel 臺北大安,文青氣息旅店,2017年3月,住宿日期： 2016年9月,Szu Yueh L,https://www.tripadvisor.com.tw/Profile/370sophial,4.0,2,taipei,
Folio Hotel 臺北大安,一間很文青風的新飯店,2017年3月,住宿日期： 2017年1月,CAROL TSENG,https://www.tripadvisor.com.tw/Profile/CalorieBB,3.0,8,,
Folio Hotel 臺北大安,極力推薦！,2017年2月,住宿日期： 2017年2月,13lawb,https://www.tripadvisor.com.tw/Profile/13lawb,5.0,1,,
Folio Hotel 臺北大安,文青首選,2017年1月,住宿日期： 2016年12月,jeffreyca307,https://www.tripadvisor.com.tw/Profile/jeffreyca307,5.0,26,香港,
Folio Hotel 臺北大安,很有格調的酒店,2017年1月,住宿日期： 2016年10月,細姨,https://www.tripadvisor.com.tw/Profile/BoardingPass809370,4.0,17,香港,
Folio Hotel 臺北大安,簡約、安靜、舒適、文青風,2016年12月,住宿日期： 2016年12月,Lemuel S,https://www.tripadvisor.com.tw/Profile/LemuelS,5.0,16,,
Folio Hotel 臺北大安,房間整理的很舒適,2016年11月,住宿日期： 2016年10月,TripAdvisor 會員,https://www.tripadvisor.com.tw,4.0,,,
Folio Hotel 臺北大安,融合社區中的藝廊,2016年11月,住宿日期： 2016年11月,BearBearBear-HK,https://www.tripadvisor.com.tw/Profile/BearBearBear-HK,4.0,15,香港,
Folio Hotel 臺北大安,很好的住宿體驗。,2016年11月,住宿日期： 2016年11月,hastin2014,https://www.tripadvisor.com.tw/Profile/hastin2014,5.0,32,台灣,
Folio Hotel 臺北大安,老巷弄中的旅館！,2016年10月,住宿日期： 2016年9月,Wonder,https://www.tripadvisor.com.tw/Profile/WondaKao,4.0,2,,
Folio Hotel 臺北大安,成功和周邊社區融入的住宿空間,2016年10月,住宿日期： 2016年10月,Terrence_Chuang,https://www.tripadvisor.com.tw/Profile/Terrence_Chuang,5.0,2,台灣台北,
Folio Hotel 臺北大安,乾淨舒適,2016年10月,住宿日期： 2016年9月,jescwkuo,https://www.tripadvisor.com.tw/Profile/jescwkuo,4.0,4,台灣高雄,
Folio Hotel 臺北大安,很棒,2016年10月,住宿日期： 2016年10月,詠鈞 李,https://www.tripadvisor.com.tw/Profile/Departure671496,5.0,,,
Folio Hotel 臺北大安,清潔度待提昇的藝文設計酒店,2016年10月,,Daniel L,https://www.tripadvisor.com.tw/Profile/Dazs,4.0,48,上海地區上海,
Folio Hotel 臺北大安,街坊內的小清流!,2016年10月,住宿日期： 2016年10月,AngelChu0116,https://www.tripadvisor.com.tw/Profile/AngelChu0116,4.0,3,台灣台北,
Folio Hotel 臺北大安,家一樣的飯店,2016年9月,住宿日期： 2016年9月,13lawb,https://www.tripadvisor.com.tw/Profile/13lawb,5.0,1,,
Folio Hotel 臺北大安,大安站4號出口的設計酒店,2016年9月,住宿日期： 2016年9月,lovemtoy,https://www.tripadvisor.com.tw/Profile/lovemtoy,4.0,49,台灣高雄,
Folio Hotel 臺北大安,交通便利,2016年8月,住宿日期： 2016年8月,roland h,https://www.tripadvisor.com.tw/Profile/371rolandh,4.0,,,
Folio Hotel 臺北大安,令人放鬆的飯店,2016年8月,住宿日期： 2016年8月,Tippi7021,https://www.tripadvisor.com.tw/Profile/Tippi7021,3.0,26,台灣台中,
Folio Hotel 臺北大安,無違和感的藝術飯店,2016年8月,住宿日期： 2016年8月,kose c,https://www.tripadvisor.com.tw/Profile/kosec,4.0,16,,
Folio Hotel 臺北大安,"可愛的精品酒店,位置很棒！",2017年7月,住宿日期： 2017年7月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,bettilia,https://www.tripadvisor.com.tw/Profile/bettilia,5.0,13,香港,
Folio Hotel 臺北大安,別緻的當地酒店擁有完美的位置（檢查您的預訂雙人間第一次麼）,2017年5月,住宿日期： 2016年12月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,C.K. Iu,https://www.tripadvisor.com.tw/Profile/CK_IU,4.0,20,紐西蘭奧克蘭市,
Folio Hotel 臺北大安,乾淨和一流的服務,2017年5月,住宿日期： 2017年2月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,Sirada T,https://www.tripadvisor.com.tw/Profile/seeruhduh,5.0,3,泰國曼谷,
Folio Hotel 臺北大安,"乾淨,很棒的位置,可愛的員工",2017年2月,住宿日期： 2017年2月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,Mobile616405,https://www.tripadvisor.com.tw/Profile/Mobile616405,5.0,2,,
Folio Hotel 臺北大安,新的精品酒店,2017年2月,住宿日期： 2016年11月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,SmartieGW,https://www.tripadvisor.com.tw/Profile/SmartieGW,4.0,,,
Folio Hotel 臺北大安,這家精品酒店有一些粗糙的邊緣,2017年1月,住宿日期： 2017年1月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,austrider,https://www.tripadvisor.com.tw/Profile/austrider,3.0,58,香港,
Folio Hotel 臺北大安,很棒的酒店！ ,2017年1月,住宿日期： 2017年1月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,sakanasakana,https://www.tripadvisor.com.tw/Profile/sakanasakana,5.0,,日本東京,
Folio Hotel 臺北大安,藝術和安靜的住宿,2017年1月,住宿日期： 2016年12月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,CherishYou,https://www.tripadvisor.com.tw/Profile/CherishYou,3.0,10,香港,
Folio Hotel 臺北大安,漂亮的新精品酒店,2017年1月,住宿日期： 2016年12月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,ltsao01,https://www.tripadvisor.com.tw/Profile/ltsao01,4.0,80,加州舊金山,
Folio Hotel 臺北大安,很好的精品酒店和友好的工作人員,2017年1月,住宿日期： 2016年12月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,Kevin Lee,https://www.tripadvisor.com.tw/Profile/KevinLee6456,4.0,7,馬來西亞吉隆坡,
Folio Hotel 臺北大安,迷人的酒店。 住的很舒服。,2016年12月,住宿日期： 2016年11月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,Ines2079,https://www.tripadvisor.com.tw/Profile/Ines2079,4.0,37,香港,
Folio Hotel 臺北大安,愛河戀精品商旅大安臺北的精品酒店住得很愉快,2016年12月,住宿日期： 2016年12月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,mini,https://www.tripadvisor.com.tw/Profile/mini,4.0,"3,420",加州佛利蒙,
Folio Hotel 臺北大安,這家新酒店有友好的工作人員 - 非常好,2016年12月,住宿日期： 2016年12月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,Linda L,https://www.tripadvisor.com.tw/Profile/853lindal,4.0,,,
Folio Hotel 臺北大安,很棒的精品酒店,2016年12月,住宿日期： 2016年12月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,ctws,https://www.tripadvisor.com.tw/Profile/ctws,4.0,12,澳洲雪梨,
Folio Hotel 臺北大安,"很棒的地理位置,獨特的裝飾",2016年11月,住宿日期： 2016年10月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,wengya,https://www.tripadvisor.com.tw/Profile/wengya,4.0,50,,
Folio Hotel 臺北大安,良好的位置很棒的酒店,2016年10月,住宿日期： 2016年10月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,Karen L,https://www.tripadvisor.com.tw/Profile/KarenL276,5.0,23,英國Leigh-on Sea,
Folio Hotel 臺北大安,新的現代時尚便利gd價格,2016年10月,住宿日期： 2016年10月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,Anne H,https://www.tripadvisor.com.tw/Profile/166anneh,5.0,41,香港,
Folio Hotel 臺北大安,"工作人員很棒,位於中心位置,還會再來的",2016年9月,住宿日期： 2016年9月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,Samuel C,https://www.tripadvisor.com.tw/Profile/samuelcC6280TC,5.0,3,,
Folio Hotel 臺北大安,很棒的住宿！,2016年9月,住宿日期： 2016年9月由 Asia Online Language Studio 翻譯評等翻譯 更佳翻譯,Happymomusa,https://www.tripadvisor.com.tw/Profile/Happymomusa,5.0,,,
家賓大旅社,房間不優,2018年7月,住宿日期： 2018年7月,Wuhon K,https://www.tripadvisor.com.tw/Profile/WuhonK,2.0,,,
家賓大旅社,適合背包客旅遊的住處,2017年12月,住宿日期： 2017年12月,御風者,https://www.tripadvisor.com.tw/Profile/Sightseer811305,3.0,7,台灣台北,
家賓大旅社,交通方便,2017年10月,住宿日期： 2017年7月划算度清潔與衛生服務旅程類型： 好友出遊,EdwardHuang06,https://www.tripadvisor.com.tw/Profile/EdwardHuang06,4.0,,台灣高雄,
家賓大旅社,嶄新裝潢設計，隔音還是很差,2017年9月,住宿日期： 2017年9月划算度服務睡眠品質旅程類型： 好友出遊,designbyjun,https://www.tripadvisor.com.tw/Profile/designbyjun,4.0,32,台灣台北,
家賓大旅社,本当は内緒にしておきたい景美の穴場ホテル,2017年6月,住宿日期： 2017年6月舒適度地點服務房間建議： 上の階のお部屋か禁煙ルームをあらかじめリクエストしておくと良いと思います。查看更多房間建議,OmShanti1102,https://www.tripadvisor.com.tw/Profile/OmShanti1102,5.0,28,馬來西亞吉隆坡,
愛客發商務旅館昆明館,對客人的需要表現細心,2018年10月,住宿日期： 2018年10月划算度服務睡眠品質旅程類型： 好友出遊,tst1800,https://www.tripadvisor.com.tw/Profile/tst1800,4.0,5,香港,
